,entry_time,entry_price,bias,entry_type,tp,sl,atr,target,pnl_r,rsi,adx,vol_spike,rolling_vol,hour,dayofweek,dist_to_range_low,dist_to_range_high,session_label,session_code,in_killzone,daily_trend_label,daily_trend,displacement_factor,liquidity_sweep,liquidity_sweep_dir,atr_ratio,volume_zscore,vol_regime,vol_regime_code,premium_pct,discount_pct,body_factor,impulse_factor,exit_time,holding_minutes,wfa_prob,wfa_threshold,fold_id,prob,net_pnl,equity_after,units,risk_pct_used
0,2020-02-04 08:40:00,1571.3,bull,fvg,1572.9449111434385,1569.6550888565614,0.8224555717192469,1,1.0,27.625487377782363,31.986929779944486,1.3910603327320106,0.00036910971983877513,8,1,0.01616762594580612,0.013002512562814098,london,2,True,bull,1,1.3982518199690117,0,0,1.1228388539785836,1.6022377674615367,normal,0,0.5238512035010948,0.47614879649890524,1.3982518199690117,2.1885680660382247,2020-02-04 09:15:00,35.0,0.7008154054600498,0.65,2,0.7008154054600498,27.24572773584717,6027.245727735847,21.88568066038207,0.006
1,2020-02-04 10:25:00,1568.99,bull,fvg,1571.2641320687103,1566.7158679312897,1.1370660343551562,0,-1.0,30.256022735417076,23.3530688508073,1.7856551267185687,0.0004912803614328205,10,1,0.014673737308413669,0.014453517587939693,london,2,True,bull,1,1.2840063425410644,0,0,1.4359948423538331,2.7064022254066673,normal,0,0.5238512035010948,0.47614879649890524,1.2840063425410644,2.0579279736615828,2020-02-04 11:00:00,35.0,0.8922658545188377,0.65,2,0.8922658545188377,-42.33208607280517,5984.913641663042,15.830215182012905,0.006
2,2020-02-04 15:30:00,1567.25,bull,fvg,1569.6068853147663,1564.8931146852337,1.1784426573831148,0,-1.0,45.92094818768603,35.50315573810746,1.5864297253634896,0.00045786320298330126,15,1,0.013548470542585556,0.015546482412060301,new_york,3,True,bull,1,1.3916672056338604,0,0,1.316214228733687,2.412487976485391,normal,0,0.7032822757111612,0.29671772428883875,1.3916672056338604,1.9432426225007897,2020-02-04 15:40:00,10.0,0.7440409918234449,0.65,2,0.7440409918234449,-42.109758463757956,5942.8038831992835,15.274396159394904,0.006
3,2020-02-04 17:20:00,1555.29,bull,fvg,1559.0918005909532,1551.4881994090467,1.9009002954766703,0,-1.0,31.09823919330472,56.57577645367655,0.9986278396096966,0.0009386478791967177,17,1,0.005813878290111886,0.023059045226130677,off,0,False,bull,1,0.9521803980497933,0,0,1.75046491348147,0.9538976678467408,normal,0,0.9061269146608324,0.0938730853391676,0.9521803980497933,1.4256402644834543,2020-02-04 17:35:00,15.0,0.7252483268051688,0.65,2,0.7252483268051688,-39.787678931469,5903.016204267815,9.469197328672525,0.006
4,2020-02-04 21:50:00,1552.38,bull,fvg,1554.250747927695,1550.5092520723051,0.9353739638475113,1,1.0,53.93196947968573,12.052832660266036,0.6969072164948453,0.0003868426540045863,21,1,0.0022014629076096254,0.024886934673366765,off,0,False,bull,1,0.9621820093196574,0,0,0.7097615446003012,-1.4192640876440672,normal,0,0.9123867069486409,0.08761329305135915,0.9621820093196574,1.069091121466178,2020-02-04 22:15:00,25.0,0.7639361653071962,0.65,2,0.7639361653071962,28.30254392544339,5931.318748193258,19.243640186391513,0.006
5,2020-02-04 22:50:00,1554.75,bull,fvg,1556.2591278865646,1553.2408721134354,0.7545639432822563,0,-1.0,64.21463298021206,24.130806766744595,1.3710247349823321,0.0003194048938623745,22,1,0.0037315119079129825,0.02339824120603015,off,0,False,bull,1,1.2059945457262358,0,0,0.5725334871396452,0.10490703927915868,low,1,0.9123867069486409,0.08761329305135915,1.2059945457262358,1.3915321681454713,2020-02-04 23:30:00,40.0,0.8152275133654835,0.65,2,0.8152275133654835,-31.879354407098354,5899.43939378616,16.698386017745893,0.0042
6,2020-02-05 03:00:00,1556.27,bull,fvg,1558.1251964309668,1554.4148035690332,0.9275982154833515,0,-1.0,67.04263582589576,20.762256159324718,2.6592235473230144,0.00038746692770776325,3,2,0.004712809157052722,0.02244346733668343,asia,1,True,bull,1,1.207419312914787,0,0,0.8731133709692734,4.048956449510028,normal,0,0.8856611666279323,0.11433883337206777,1.207419312914787,2.0590811497029393,2020-02-05 03:15:00,15.0,0.6625776988528884,0.65,2,0.6625776988528884,-43.761981297309816,5855.67741248885,19.404953243274544,0.006
7,2020-02-05 08:00:00,1558.61,bull,fvg,1560.1830683645792,1557.0369316354206,0.7865341822895884,1,1.0,53.004477608085786,30.831416022956198,1.9492868462757527,0.00039824293158749225,8,2,0.007257428685907657,0.020973618090452326,london,2,True,bull,1,1.0806904761924014,0,0,1.066455001575396,1.572046834490076,normal,0,0.9715374271627076,0.028462572837292355,1.0806904761924014,1.5129666666691888,2020-02-05 09:05:00,65.0,0.7424100499657486,0.65,2,0.7424100499657486,26.845915966372345,5882.523328455222,22.885210084069136,0.006
8,2020-02-05 09:10:00,1561.83,bull,fvg,1563.3644585442507,1560.2955414557491,0.7672292721253651,0,-1.0,70.8810286427884,21.659229227810332,1.2489927477840452,0.0004326047753937523,9,2,0.009338365495224068,0.018951005025125672,london,2,True,bull,1,1.994188771971113,0,0,1.0318727799469738,1.3185123717864509,normal,0,0.9715374271627076,0.028462572837292355,1.994188771971113,2.398240091782486,2020-02-05 10:25:00,75.0,0.7241237631890576,0.65,2,0.7241237631890576,-45.38441775045197,5837.138910704771,23.46104437612993,0.006
9,2020-02-05 10:25:00,1559.37,bull,fvg,1560.9763046049964,1557.7636953950034,0.8031523024982536,0,-1.0,39.85499362300642,25.3766850768155,1.9597105417563074,0.00040612863132935876,10,2,0.007748581473199719,0.020496231155778963,london,2,True,bull,1,2.4652858416032783,0,0,1.0567785197612314,2.998211561173468,normal,0,0.9715374271627076,0.028462572837292355,2.4652858416032783,3.1376365256768484,2020-02-05 10:30:00,5.0,0.7090622495603751,0.65,2,0.7090622495603751,-44.96467578764843,5792.174234917123,22.41168946912107,0.006
