,time,equity,withdrawn
0,2020-04-03 08:35:00,5957.887609059867,0
1,2020-04-03 09:45:00,5916.97002972755,0
2,2020-04-03 11:15:00,5949.022999765943,0
3,2020-04-03 14:45:00,5981.850684365946,0
4,2020-04-03 14:10:00,6014.086042793484,0
5,2020-04-03 16:30:00,6047.82286520699,0
6,2020-04-03 21:45:00,6081.38515303857,0
7,2020-04-06 01:05:00,6041.649035778273,0
8,2020-04-06 01:55:00,6074.365691770925,0
9,2020-04-06 02:35:00,6106.400494280535,0
10,2020-04-06 09:10:00,6136.936279884284,0
11,2020-04-06 10:35:00,6169.653162033555,0
12,2020-04-06 14:20:00,6202.297823837377,0
13,2020-04-06 16:55:00,6235.675191423578,0
14,2020-04-06 21:00:00,6269.019509521923,0
15,2020-04-07 01:05:00,6302.953907353501,0
16,2020-04-07 10:00:00,6337.1868183183915,0
17,2020-04-07 06:15:00,6370.484779360343,0
18,2020-04-07 09:55:00,6393.2161835822,0
19,2020-04-07 10:45:00,6354.986565419605,0
20,2020-04-07 12:40:00,6316.896904224277,0
21,2020-04-07 14:55:00,6278.3242421542545,0
22,2020-04-07 15:15:00,6311.472950636297,0
23,2020-04-07 16:30:00,6273.193849591371,0
24,2020-04-07 17:45:00,6235.329634892652,0
25,2020-04-07 21:10:00,6269.066175429016,0
26,2020-04-07 22:35:00,6302.936771725023,0
27,2020-04-08 03:30:00,6273.39323866241,0
28,2020-04-08 06:40:00,6294.5607412594645,0
29,2020-04-08 09:00:00,6252.206756880046,0
30,2020-04-08 10:05:00,6283.981487767214,0
31,2020-04-08 14:05:00,6243.849094263696,0
32,2020-04-08 14:15:00,6275.610446751244,0
33,2020-04-08 15:45:00,6308.688383536209,0
34,2020-04-09 09:50:00,6342.46353834837,0
35,2020-04-09 09:00:00,6364.474915011457,0
36,2020-04-09 09:00:00,6384.449877758866,0
37,2020-04-15 07:30:00,6406.432958283006,0
38,2020-04-15 09:50:00,6366.981386789159,0
39,2020-04-15 13:05:00,6400.093666733435,0
40,2020-04-15 16:45:00,6433.861861332269,0
41,2020-04-15 18:50:00,6395.9912302882,0
42,2020-04-15 23:40:00,6368.3321350603,0
43,2020-04-16 02:15:00,6390.479610508306,0
44,2020-04-16 04:00:00,6361.846067169685,0
45,2020-04-16 09:10:00,6393.991845429901,0
46,2020-04-16 13:40:00,6425.987732774514,0
47,2020-04-16 13:40:00,6458.269619492859,0
48,2020-04-16 16:35:00,6491.935180412188,0
49,2020-04-16 19:20:00,6453.729586757962,0
50,2020-04-16 20:40:00,6415.832019612942,0
51,2020-04-16 22:50:00,6449.798639918099,0
52,2020-04-24 08:05:00,6408.958079358847,0
53,2020-04-24 07:00:00,6429.687310572518,0
54,2020-04-24 08:20:00,6459.088885063874,0
55,2020-04-24 09:20:00,6489.878055205405,0
56,2020-04-24 11:15:00,6450.1993646132,0
57,2020-04-24 13:45:00,6482.649030921038,0
58,2020-04-24 16:35:00,6515.047000841701,0
59,2020-04-24 18:35:00,6476.906910344113,0
60,2020-04-24 19:45:00,6510.859991983548,0
61,2020-05-08 15:45:00,6472.341412353829,0
62,2020-05-11 13:10:00,6432.285273500823,0
63,2020-05-14 15:05:00,6391.167251694703,0
